cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,category,subcategory
2208,4883,Collins LLC,Decentralized 4thgeneration time-frame,25500.0,45983,successful,460,US,USD,1970-01-01 00:00:01.618376400+00:00,1970-01-01 00:00:01.638856800+00:00,False,False,film & video,drama
3136,4807,Smith-Miller,De-engineered cohesive moderator,7500.0,6924,failed,62,IT,EUR,1970-01-01 00:00:01.617858+00:00,1970-01-01 00:00:01.621400400+00:00,False,False,music,rock
1623,1372,Jensen-Vargas,Ameliorated explicit parallelism,89900.0,12497,failed,347,US,USD,1970-01-01 00:00:01.598504400+00:00,1970-01-01 00:00:01.617685200+00:00,False,True,publishing,radio & podcasts
277,3666,"Robles, Bell and Gonzalez",Customizable background monitoring,18000.0,166874,successful,2528,US,USD,1970-01-01 00:00:01.628571600+00:00,1970-01-01 00:00:01.629090+00:00,False,True,theater,plays
1522,2066,"Turner, Miller and Francis",Compatible well-modulated budgetary management,2100.0,837,failed,19,US,USD,1970-01-01 00:00:01.608962400+00:00,1970-01-01 00:00:01.625288400+00:00,False,True,technology,web
2582,1834,Roberts Group,Up-sized radical pricing structure,172700.0,193820,successful,3657,US,USD,1970-01-01 00:00:01.609912800+00:00,1970-01-01 00:00:01.641276+00:00,False,False,theater,plays
595,5853,White LLC,Robust zero-defect project,168500.0,119510,failed,1258,US,USD,1970-01-01 00:00:01.609480800+00:00,1970-01-01 00:00:01.642831200+00:00,False,False,theater,plays
1060,2219,"Best, Miller and Thomas",Re-engineered mobile task-force,7800.0,9289,successful,131,AU,AUD,1970-01-01 00:00:01.622955600+00:00,1970-01-01 00:00:01.626843600+00:00,False,False,film & video,drama
2551,4148,Smith-Mullins,User-centric intangible neural-net,147800.0,35498,failed,362,US,USD,1970-01-01 00:00:01.608616800+00:00,1970-01-01 00:00:01.640066400+00:00,False,False,theater,plays
975,4477,Williams-Walsh,Organized explicit core,9100.0,12678,successful,239,US,USD,1970-01-01 00:00:01.593147600+00:00,1970-01-01 00:00:01.613196+00:00,False,True,games,video games
300,1786,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300.0,3260,canceled,35,US,USD,1970-01-01 00:00:01.625893200+00:00,1970-01-01 00:00:01.635829200+00:00,False,False,film & video,television
1883,3455,"Sanchez, Bradley and Flores",Centralized motivating capacity,138700.0,31123,canceled,528,CH,CHF,1970-01-01 00:00:01.611986400+00:00,1970-01-01 00:00:01.634619600+00:00,False,True,music,rock
2973,5707,Cox LLC,Phased 24hour flexibility,8600.0,4797,failed,133,CA,CAD,1970-01-01 00:00:01.603774800+00:00,1970-01-01 00:00:01.624770+00:00,False,True,theater,plays
1831,5470,Morales-Odonnell,Exclusive 5thgeneration structure,125400.0,53324,failed,846,US,USD,1970-01-01 00:00:01.599109200+00:00,1970-01-01 00:00:01.613368800+00:00,False,False,publishing,nonfiction
3019,3274,Ramirez LLC,Multi-tiered maximized orchestration,5900.0,6608,successful,78,US,USD,1970-01-01 00:00:01.617598800+00:00,1970-01-01 00:00:01.623474+00:00,False,False,food,food trucks
1598,4613,Ramirez Group,Open-architected uniform instruction set,8800.0,622,failed,10,US,USD,1970-01-01 00:00:01.607752800+00:00,1970-01-01 00:00:01.624856400+00:00,False,True,film & video,animation
1898,4465,Marsh-Coleman,Exclusive asymmetric analyzer,177700.0,180802,successful,1773,US,USD,1970-01-01 00:00:01.601010+00:00,1970-01-01 00:00:01.616475600+00:00,False,True,music,rock
944,1652,"Frederick, Jenkins and Collins",Organic radical collaboration,800.0,3406,successful,32,US,USD,1970-01-01 00:00:01.597294800+00:00,1970-01-01 00:00:01.621659600+00:00,False,False,theater,plays
2775,2100,Wilson Ltd,Function-based multi-state software,7600.0,11061,successful,369,US,USD,1970-01-01 00:00:01.617253200+00:00,1970-01-01 00:00:01.636261200+00:00,False,True,film & video,drama
2021,4321,"Cline, Peterson and Lowery",Innovative static budgetary management,50500.0,16389,failed,191,US,USD,1970-01-01 00:00:01.615528800+00:00,1970-01-01 00:00:01.635051600+00:00,False,False,film & video,shorts
1473,4168,"Underwood, James and Jones",Triple-buffered holistic ability,900.0,6303,successful,89,US,USD,1970-01-01 00:00:01.596344400+00:00,1970-01-01 00:00:01.615870800+00:00,False,False,film & video,shorts
353,3733,Johnson-Contreras,Diverse scalable superstructure,96700.0,81136,failed,1979,US,USD,1970-01-01 00:00:01.592197200+00:00,1970-01-01 00:00:01.622264400+00:00,False,False,theater,plays
400,2594,"Greene, Lloyd and Sims",Balanced leadingedge data-warehouse,2100.0,1768,failed,63,US,USD,1970-01-01 00:00:01.619845200+00:00,1970-01-01 00:00:01.630558800+00:00,False,False,technology,wearables
930,3909,Smith-Sparks,Digitized bandwidth-monitored open architecture,8300.0,12944,successful,147,US,USD,1970-01-01 00:00:01.632114+00:00,1970-01-01 00:00:01.632718800+00:00,False,True,theater,plays
1281,5179,Rosario-Smith,Enterprise-wide intermediate portal,189200.0,188480,failed,6080,CA,CAD,1970-01-01 00:00:01.621141200+00:00,1970-01-01 00:00:01.626930+00:00,False,False,film & video,animation
726,2228,"Avila, Ford and Welch",Focused leadingedge matrix,9000.0,7227,failed,80,GB,GBP,1970-01-01 00:00:01.590296400+00:00,1970-01-01 00:00:01.622005200+00:00,False,False,music,indie rock
2177,6222,Gallegos Inc,Seamless logistical encryption,5100.0,574,failed,9,US,USD,1970-01-01 00:00:01.588136400+00:00,1970-01-01 00:00:01.617512400+00:00,False,False,games,video games
1652,2354,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000.0,96328,failed,1784,US,USD,1970-01-01 00:00:01.620190800+00:00,1970-01-01 00:00:01.622005200+00:00,False,True,publishing,fiction
65,1725,Berry-Richardson,Automated zero tolerance implementation,186700.0,178338,live,3640,CH,CHF,1970-01-01 00:00:01.590642+00:00,1970-01-01 00:00:01.622264400+00:00,False,False,games,video games
911,2960,Cordova-Torres,Pre-emptive grid-enabled contingency,1600.0,8046,successful,126,CA,CAD,1970-01-01 00:00:01.611554400+00:00,1970-01-01 00:00:01.612504800+00:00,False,False,theater,plays
2082,2077,"Holt, Bernard and Johnson",Multi-lateral didactic encoding,115600.0,184086,successful,2218,GB,GBP,1970-01-01 00:00:01.609740+00:00,1970-01-01 00:00:01.618117200+00:00,False,False,music,indie rock
458,5662,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100.0,13385,failed,243,US,USD,1970-01-01 00:00:01.621746+00:00,1970-01-01 00:00:01.624597200+00:00,False,True,film & video,drama
1085,3481,Garrison LLC,Profit-focused 24/7 data-warehouse,2600.0,12533,successful,202,IT,EUR,1970-01-01 00:00:01.611813600+00:00,1970-01-01 00:00:01.641103200+00:00,False,True,theater,plays
1451,2565,Shannon-Olson,Enhanced methodical middleware,9800.0,14697,successful,140,IT,EUR,1970-01-01 00:00:01.602651600+00:00,1970-01-01 00:00:01.622350800+00:00,False,False,publishing,fiction
1068,4436,Murillo-Mcfarland,Synchronized client-driven projection,84400.0,98935,successful,1052,DK,DKK,1970-01-01 00:00:01.602306+00:00,1970-01-01 00:00:01.618722+00:00,True,True,film & video,documentary
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame,151300.0,57034,failed,1296,US,USD,1970-01-01 00:00:01.602392400+00:00,1970-01-01 00:00:01.623042+00:00,False,False,games,mobile games
2654,5200,"Thomas, Welch and Santana",Assimilated exuding toolset,9800.0,7120,failed,77,US,USD,1970-01-01 00:00:01.610517600+00:00,1970-01-01 00:00:01.620190800+00:00,False,True,food,food trucks
159,4502,Brown-Pena,Front-line client-server secured line,5300.0,14097,successful,247,US,USD,1970-01-01 00:00:01.583647200+00:00,1970-01-01 00:00:01.614319200+00:00,False,False,photography,photography books
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000.0,43086,failed,395,IT,EUR,1970-01-01 00:00:01.600318800+00:00,1970-01-01 00:00:01.621918800+00:00,False,False,games,mobile games
1807,3012,Harrison-Bridges,Profit-focused exuding moderator,77000.0,1930,failed,49,GB,GBP,1970-01-01 00:00:01.614837600+00:00,1970-01-01 00:00:01.632200400+00:00,False,False,music,indie rock
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900.0,13864,failed,180,US,USD,1970-01-01 00:00:01.611813600+00:00,1970-01-01 00:00:01.628658+00:00,False,False,games,video games
1859,3815,Taylor Inc,Public-key 3rdgeneration system engine,2800.0,7742,successful,84,US,USD,1970-01-01 00:00:01.596344400+00:00,1970-01-01 00:00:01.621832400+00:00,False,False,music,rock
1265,4838,Deleon and Sons,Organized value-added access,184800.0,164109,failed,2690,US,USD,1970-01-01 00:00:01.610344800+00:00,1970-01-01 00:00:01.640671200+00:00,False,False,theater,plays
2648,3469,"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface,4200.0,6870,successful,88,US,USD,1970-01-01 00:00:01.608184800+00:00,1970-01-01 00:00:01.628485200+00:00,False,True,theater,plays
141,4874,Hardin-Dixon,Focused solution-oriented matrix,1300.0,12597,successful,156,US,USD,1970-01-01 00:00:01.624165200+00:00,1970-01-01 00:00:01.643608800+00:00,False,False,film & video,drama
1944,1792,York-Pitts,Monitored discrete toolset,66100.0,179074,successful,2985,US,USD,1970-01-01 00:00:01.634619600+00:00,1970-01-01 00:00:01.645596+00:00,False,False,theater,plays
3187,4356,Jarvis and Sons,Business-focused intermediate system engine,29500.0,83843,successful,762,US,USD,1970-01-01 00:00:01.621573200+00:00,1970-01-01 00:00:01.626757200+00:00,False,False,technology,wearables
1436,6196,Morrison-Henderson,De-engineered disintermediate encoding,100.0,4,canceled,1,CH,CHF,1970-01-01 00:00:01.623992400+00:00,1970-01-01 00:00:01.636696800+00:00,False,False,music,indie rock
1384,3578,Martin-James,Streamlined upward-trending analyzer,180100.0,105598,failed,2779,AU,AUD,1970-01-01 00:00:01.610344800+00:00,1970-01-01 00:00:01.617080400+00:00,False,True,technology,web
2446,4491,"Mercer, Solomon and Singleton",Distributed human-resource policy,9000.0,8866,failed,92,US,USD,1970-01-01 00:00:01.607061600+00:00,1970-01-01 00:00:01.622091600+00:00,False,False,theater,plays
2215,3054,"Dougherty, Austin and Mills",De-engineered 5thgeneration contingency,170600.0,75022,failed,1028,US,USD,1970-01-01 00:00:01.607666400+00:00,1970-01-01 00:00:01.622005200+00:00,False,False,music,rock
2704,1968,Ritter PLC,Multi-channeled upward-trending application,9500.0,14408,successful,554,CA,CAD,1970-01-01 00:00:01.608876+00:00,1970-01-01 00:00:01.626066+00:00,False,False,music,indie rock
2470,5869,Anderson Group,Organic maximized database,6300.0,14089,successful,135,DK,DKK,1970-01-01 00:00:01.589000400+00:00,1970-01-01 00:00:01.619845200+00:00,False,False,music,rock
1056,5858,Smith and Sons,Grass-roots 24/7 attitude,5200.0,12467,successful,122,US,USD,1970-01-01 00:00:01.585717200+00:00,1970-01-01 00:00:01.614578400+00:00,False,True,publishing,translations
1278,5203,Lam-Hamilton,Team-oriented global strategy,6000.0,11960,successful,221,US,USD,1970-01-01 00:00:01.623646800+00:00,1970-01-01 00:00:01.629262800+00:00,False,True,film & video,science fiction
2987,2577,Ho Ltd,Enhanced client-driven capacity,5800.0,7966,successful,126,US,USD,1970-01-01 00:00:01.596430800+00:00,1970-01-01 00:00:01.617080400+00:00,False,False,theater,plays
417,3216,"Brown, Estrada and Jensen",Exclusive systematic productivity,105300.0,106321,successful,1022,US,USD,1970-01-01 00:00:01.600491600+00:00,1970-01-01 00:00:01.621659600+00:00,False,False,theater,plays
670,2037,Hunt LLC,Re-engineered radical policy,20000.0,158832,successful,3177,US,USD,1970-01-01 00:00:01.624251600+00:00,1970-01-01 00:00:01.644213600+00:00,False,False,film & video,animation
1427,3867,Fowler-Smith,Down-sized logistical adapter,3000.0,11091,successful,198,CH,CHF,1970-01-01 00:00:01.614751200+00:00,1970-01-01 00:00:01.637301600+00:00,False,False,theater,plays
2918,5109,Blair Inc,Configurable bandwidth-monitored throughput,9900.0,1269,failed,26,CH,CHF,1970-01-01 00:00:01.612504800+00:00,1970-01-01 00:00:01.636002+00:00,False,False,music,rock
306,1376,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700.0,5107,successful,85,AU,AUD,1970-01-01 00:00:01.616994+00:00,1970-01-01 00:00:01.632891600+00:00,False,False,film & video,documentary
1714,5260,Hernandez-Macdonald,Organic high-level implementation,168700.0,141393,failed,1790,US,USD,1970-01-01 00:00:01.587963600+00:00,1970-01-01 00:00:01.621314+00:00,False,False,theater,plays
1354,2350,Joseph LLC,Decentralized logistical collaboration,94900.0,194166,successful,3596,US,USD,1970-01-01 00:00:01.611122400+00:00,1970-01-01 00:00:01.620709200+00:00,False,False,theater,plays
810,2269,Webb-Smith,Advanced content-based installation,9300.0,4124,failed,37,US,USD,1970-01-01 00:00:01.630731600+00:00,1970-01-01 00:00:01.638165600+00:00,False,True,music,electric music
304,3650,Johns PLC,Distributed high-level open architecture,6800.0,14865,successful,244,US,USD,1970-01-01 00:00:01.604206800+00:00,1970-01-01 00:00:01.623474+00:00,False,False,music,rock
752,3934,Hardin-Foley,Synergized zero tolerance help-desk,72400.0,134688,successful,5180,US,USD,1970-01-01 00:00:01.592715600+00:00,1970-01-01 00:00:01.621573200+00:00,False,False,theater,plays
2254,4048,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100.0,47705,successful,589,IT,EUR,1970-01-01 00:00:01.623128400+00:00,1970-01-01 00:00:01.642744800+00:00,False,False,film & video,animation
1654,4266,Martinez-Juarez,Realigned uniform knowledge user,31200.0,95364,successful,2725,US,USD,1970-01-01 00:00:01.623042+00:00,1970-01-01 00:00:01.635656400+00:00,False,True,music,rock
2729,3863,Wilson and Sons,Monitored grid-enabled model,3500.0,3295,failed,35,IT,EUR,1970-01-01 00:00:01.621141200+00:00,1970-01-01 00:00:01.633928400+00:00,False,False,film & video,shorts
913,4922,Clements Group,Assimilated actuating policy,9000.0,4896,canceled,94,US,USD,1970-01-01 00:00:01.612936800+00:00,1970-01-01 00:00:01.617858+00:00,False,True,music,rock
1388,4517,Valenzuela-Cook,Total incremental productivity,6700.0,7496,successful,300,US,USD,1970-01-01 00:00:01.609740+00:00,1970-01-01 00:00:01.633323600+00:00,False,False,journalism,audio
76,3259,"Parker, Haley and Foster",Adaptive local task-force,2700.0,9967,successful,144,US,USD,1970-01-01 00:00:01.593061200+00:00,1970-01-01 00:00:01.622091600+00:00,False,True,food,food trucks
1172,3123,Fuentes LLC,Universal zero-defect concept,83300.0,52421,failed,558,US,USD,1970-01-01 00:00:01.617944400+00:00,1970-01-01 00:00:01.638165600+00:00,False,True,theater,plays
2579,3870,Moran and Sons,Object-based bottom-line superstructure,9700.0,6298,failed,64,US,USD,1970-01-01 00:00:01.620622800+00:00,1970-01-01 00:00:01.625029200+00:00,False,False,theater,plays
2371,2996,Stevens Inc,Adaptive 24hour projection,8200.0,1546,canceled,37,US,USD,1970-01-01 00:00:01.633669200+00:00,1970-01-01 00:00:01.637992800+00:00,False,False,music,jazz
359,2993,Martinez-Johnson,Sharable radical toolset,96500.0,16168,failed,245,US,USD,1970-01-01 00:00:01.619672400+00:00,1970-01-01 00:00:01.639461600+00:00,False,False,film & video,science fiction
1423,4556,Franklin Inc,Focused multimedia knowledgebase,6200.0,6269,successful,87,US,USD,1970-01-01 00:00:01.588309200+00:00,1970-01-01 00:00:01.618290+00:00,False,False,music,jazz
2239,2326,Perez PLC,Seamless 6thgeneration extranet,43800.0,149578,successful,3116,US,USD,1970-01-01 00:00:01.593320400+00:00,1970-01-01 00:00:01.622869200+00:00,False,False,theater,plays
1835,4109,"Sanchez, Cross and Savage",Sharable mobile knowledgebase,6000.0,3841,failed,71,US,USD,1970-01-01 00:00:01.613368800+00:00,1970-01-01 00:00:01.620190800+00:00,False,False,technology,web
2097,5739,Pineda Ltd,Cross-group global system engine,8700.0,4531,failed,42,US,USD,1970-01-01 00:00:01.597122+00:00,1970-01-01 00:00:01.633669200+00:00,False,True,games,video games
1165,5887,Powell and Sons,Centralized clear-thinking conglomeration,18900.0,60934,successful,909,US,USD,1970-01-01 00:00:01.602910800+00:00,1970-01-01 00:00:01.627707600+00:00,False,False,film & video,documentary
1368,1651,Nunez-Richards,De-engineered cohesive system engine,86400.0,103255,successful,1613,US,USD,1970-01-01 00:00:01.602478800+00:00,1970-01-01 00:00:01.634792400+00:00,False,False,technology,web
2331,1628,Pugh LLC,Reactive analyzing function,8900.0,13065,successful,136,US,USD,1970-01-01 00:00:01.597467600+00:00,1970-01-01 00:00:01.625374800+00:00,False,False,publishing,translations
3145,2642,Rowe-Wong,Robust hybrid budgetary management,700.0,6654,successful,130,US,USD,1970-01-01 00:00:01.626411600+00:00,1970-01-01 00:00:01.639720800+00:00,False,False,music,rock
2313,6020,Williams-Santos,Open-source analyzing monitoring,9400.0,6852,failed,156,CA,CAD,1970-01-01 00:00:01.610690400+00:00,1970-01-01 00:00:01.617858+00:00,False,True,food,food trucks
251,4747,Weber Inc,Up-sized discrete firmware,157600.0,124517,failed,1368,GB,GBP,1970-01-01 00:00:01.610517600+00:00,1970-01-01 00:00:01.635829200+00:00,False,False,theater,plays
1956,5534,"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,5113,failed,102,US,USD,1970-01-01 00:00:01.597122+00:00,1970-01-01 00:00:01.624597200+00:00,False,False,film & video,documentary
1575,4790,Cox Group,Synergized analyzing process improvement,7100.0,5824,failed,86,AU,AUD,1970-01-01 00:00:01.611122400+00:00,1970-01-01 00:00:01.619672400+00:00,False,False,publishing,radio & podcasts
1917,4632,Jensen LLC,Realigned dedicated system engine,600.0,6226,successful,102,US,USD,1970-01-01 00:00:01.603774800+00:00,1970-01-01 00:00:01.631336400+00:00,False,False,games,video games
2447,1952,Brown Inc,Object-based bandwidth-monitored concept,156800.0,20243,failed,253,US,USD,1970-01-01 00:00:01.632027600+00:00,1970-01-01 00:00:01.638597600+00:00,False,False,theater,plays
1813,4388,Hale-Hayes,Ameliorated client-driven open system,121600.0,188288,successful,4006,US,USD,1970-01-01 00:00:01.609826400+00:00,1970-01-01 00:00:01.637992800+00:00,False,False,film & video,animation
367,5529,Mcbride PLC,Upgradable leadingedge Local Area Network,157300.0,11167,failed,157,US,USD,1970-01-01 00:00:01.602997200+00:00,1970-01-01 00:00:01.614232800+00:00,False,True,theater,plays
1803,1316,Harris-Jennings,Customizable intermediate data-warehouse,70300.0,146595,successful,1629,US,USD,1970-01-01 00:00:01.619845200+00:00,1970-01-01 00:00:01.631768400+00:00,False,True,theater,plays
284,1670,Becker-Scott,Managed optimizing archive,7900.0,7875,failed,183,US,USD,1970-01-01 00:00:01.640239200+00:00,1970-01-01 00:00:01.640498400+00:00,False,True,film & video,drama
2603,4909,"Todd, Freeman and Henry",Diverse systematic projection,73800.0,148779,successful,2188,US,USD,1970-01-01 00:00:01.602910800+00:00,1970-01-01 00:00:01.622523600+00:00,False,False,theater,plays
653,3401,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries,108500.0,175868,successful,2409,IT,EUR,1970-01-01 00:00:01.609912800+00:00,1970-01-01 00:00:01.635310800+00:00,False,False,music,rock
1131,4619,Smith-Ramos,Persevering optimizing Graphical User Interface,140300.0,5112,failed,82,DK,DKK,1970-01-01 00:00:01.600578+00:00,1970-01-01 00:00:01.624770+00:00,False,False,film & video,documentary
349,4722,Brown-George,Cross-platform tertiary array,100.0,5,failed,1,GB,GBP,1970-01-01 00:00:01.618894800+00:00,1970-01-01 00:00:01.625029200+00:00,False,False,food,food trucks
2509,2188,Waters and Sons,Inverse neutral structure,6300.0,13018,successful,194,US,USD,1970-01-01 00:00:01.628744400+00:00,1970-01-01 00:00:01.642312800+00:00,True,False,technology,wearables
3139,5497,Brown Ltd,Quality-focused system-worthy support,71100.0,91176,successful,1140,US,USD,1970-01-01 00:00:01.604815200+00:00,1970-01-01 00:00:01.621573200+00:00,False,False,theater,plays
480,5711,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,6342,successful,102,US,USD,1970-01-01 00:00:01.613455200+00:00,1970-01-01 00:00:01.636002+00:00,False,False,theater,plays
1205,4076,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700.0,151438,successful,2857,US,USD,1970-01-01 00:00:01.616821200+00:00,1970-01-01 00:00:01.633064400+00:00,False,False,theater,plays
291,1847,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,6178,successful,107,US,USD,1970-01-01 00:00:01.609740+00:00,1970-01-01 00:00:01.627448400+00:00,False,False,publishing,nonfiction
1758,2816,Valencia PLC,Extended asynchronous initiative,3400.0,6405,successful,160,GB,GBP,1970-01-01 00:00:01.620882+00:00,1970-01-01 00:00:01.629522+00:00,False,False,music,rock
766,5019,"Gordon, Mendez and Johnson",Fundamental needs-based frame,137600.0,180667,successful,2230,US,USD,1970-01-01 00:00:01.598677200+00:00,1970-01-01 00:00:01.628139600+00:00,False,False,food,food trucks
569,4869,Johnson Group,Compatible full-range leverage,3900.0,11075,successful,316,US,USD,1970-01-01 00:00:01.614492+00:00,1970-01-01 00:00:01.620450+00:00,False,True,music,jazz
50,3613,Rose-Fuller,Upgradable holistic system engine,10000.0,12042,successful,117,US,USD,1970-01-01 00:00:01.632805200+00:00,1970-01-01 00:00:01.633323600+00:00,False,False,film & video,science fiction
1875,3069,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,179356,successful,6406,US,USD,1970-01-01 00:00:01.632978+00:00,1970-01-01 00:00:01.643695200+00:00,False,False,theater,plays
3040,2601,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,1136,canceled,15,US,USD,1970-01-01 00:00:01.614924+00:00,1970-01-01 00:00:01.625202+00:00,False,False,theater,plays
179,2133,"Wang, Nguyen and Horton",Innovative holistic hub,6200.0,8645,successful,192,US,USD,1970-01-01 00:00:01.631250+00:00,1970-01-01 00:00:01.636088400+00:00,False,False,music,electric music
114,3164,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1914,successful,26,CA,CAD,1970-01-01 00:00:01.597986+00:00,1970-01-01 00:00:01.627966800+00:00,False,False,theater,plays
260,3897,Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,41205,successful,723,US,USD,1970-01-01 00:00:01.617685200+00:00,1970-01-01 00:00:01.639720800+00:00,False,False,theater,plays
1810,5663,Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,14488,successful,170,IT,EUR,1970-01-01 00:00:01.624856400+00:00,1970-01-01 00:00:01.637388+00:00,False,False,theater,plays
68,3879,Burnett-Mora,Quality-focused 24/7 superstructure,6400.0,12129,successful,238,GB,GBP,1970-01-01 00:00:01.599368400+00:00,1970-01-01 00:00:01.627794+00:00,False,True,music,indie rock
1148,5900,King LLC,Multi-channeled local intranet,1400.0,3496,successful,55,US,USD,1970-01-01 00:00:01.610949600+00:00,1970-01-01 00:00:01.640930400+00:00,False,False,theater,plays
2489,2272,Miller Ltd,Open-architected mobile emulation,198600.0,97037,failed,1198,US,USD,1970-01-01 00:00:01.604988+00:00,1970-01-01 00:00:01.635570+00:00,False,False,publishing,nonfiction
1586,5436,Case LLC,Ameliorated foreground methodology,195900.0,55757,failed,648,US,USD,1970-01-01 00:00:01.582869600+00:00,1970-01-01 00:00:01.614578400+00:00,True,True,theater,plays
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525,successful,128,AU,AUD,1970-01-01 00:00:01.614232800+00:00,1970-01-01 00:00:01.620363600+00:00,False,False,photography,photography books
1687,4676,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,158669,successful,2144,US,USD,1970-01-01 00:00:01.638511200+00:00,1970-01-01 00:00:01.640930400+00:00,False,False,theater,plays
1260,1563,Smith-Smith,Total leadingedge neural-net,189000.0,5916,failed,64,US,USD,1970-01-01 00:00:01.615356+00:00,1970-01-01 00:00:01.622005200+00:00,False,False,music,indie rock
2240,4349,"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,150806,successful,2693,GB,GBP,1970-01-01 00:00:01.587704400+00:00,1970-01-01 00:00:01.614146400+00:00,False,False,theater,plays
1762,1658,"White, Robertson and Roberts",Down-sized national software,5100.0,14249,successful,432,US,USD,1970-01-01 00:00:01.589000400+00:00,1970-01-01 00:00:01.621659600+00:00,False,False,photography,photography books
331,2552,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5803,failed,62,US,USD,1970-01-01 00:00:01.593925200+00:00,1970-01-01 00:00:01.623128400+00:00,False,False,theater,plays
1330,4847,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13205,successful,189,US,USD,1970-01-01 00:00:01.604383200+00:00,1970-01-01 00:00:01.622696400+00:00,False,True,theater,plays
427,1553,"Martin, Lee and Armstrong",Open-architected incremental ability,1600.0,11108,successful,154,GB,GBP,1970-01-01 00:00:01.605679200+00:00,1970-01-01 00:00:01.628139600+00:00,True,False,food,food trucks
2929,2632,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900.0,2884,successful,96,US,USD,1970-01-01 00:00:01.614060+00:00,1970-01-01 00:00:01.614492+00:00,False,False,music,indie rock
2940,1908,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,55476,failed,750,US,USD,1970-01-01 00:00:01.617598800+00:00,1970-01-01 00:00:01.642572+00:00,False,True,theater,plays
2047,5801,Patterson-Johnson,Grass-roots directional workforce,9500.0,5973,canceled,87,US,USD,1970-01-01 00:00:01.630299600+00:00,1970-01-01 00:00:01.638338400+00:00,False,True,theater,plays
536,1935,Carlson-Hernandez,Quality-focused real-time solution,59200.0,183756,successful,3063,US,USD,1970-01-01 00:00:01.629522+00:00,1970-01-01 00:00:01.643176800+00:00,False,False,theater,plays
238,2609,Parker PLC,Reduced interactive matrix,72100.0,30902,live,278,US,USD,1970-01-01 00:00:01.609826400+00:00,1970-01-01 00:00:01.626843600+00:00,False,False,theater,plays
30,2740,Yu and Sons,Adaptive context-sensitive architecture,6700.0,5569,failed,105,US,USD,1970-01-01 00:00:01.632805200+00:00,1970-01-01 00:00:01.639720800+00:00,False,False,film & video,animation
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,92824,canceled,1658,US,USD,1970-01-01 00:00:01.630213200+00:00,1970-01-01 00:00:01.632459600+00:00,False,False,film & video,television
1484,1831,Mack Ltd,Reactive regional access,139000.0,158590,successful,2266,US,USD,1970-01-01 00:00:01.610604+00:00,1970-01-01 00:00:01.613455200+00:00,False,False,film & video,television
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame,197700.0,127591,failed,2604,DK,DKK,1970-01-01 00:00:01.619758800+00:00,1970-01-01 00:00:01.640498400+00:00,False,True,film & video,animation
546,6179,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750,failed,65,US,USD,1970-01-01 00:00:01.610604+00:00,1970-01-01 00:00:01.636002+00:00,False,False,theater,plays
221,2917,Weaver Ltd,Monitored 24/7 approach,81600.0,9318,failed,94,US,USD,1970-01-01 00:00:01.586667600+00:00,1970-01-01 00:00:01.610604+00:00,False,True,theater,plays
2882,1486,Barnes-Williams,Upgradable explicit forecast,8600.0,4832,live,45,US,USD,1970-01-01 00:00:01.614664800+00:00,1970-01-01 00:00:01.638424800+00:00,False,True,film & video,drama
2938,3735,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,19769,failed,257,US,USD,1970-01-01 00:00:01.604815200+00:00,1970-01-01 00:00:01.627102800+00:00,False,False,theater,plays
785,3838,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11277,successful,194,CH,CHF,1970-01-01 00:00:01.620450+00:00,1970-01-01 00:00:01.631682+00:00,False,False,theater,plays
